Transcript ID,Transcript Name,Raw Counts,Unique Reads,Ambiguous Reads,Multi-Mapped Reads,Percent of Reads from Ambig,Status,Group,Method
ENST00000298767,WAPL-201,13137.966,6982,6961,6155.966,0.4685630941654134,more_unique,Concordant,Salmon
ENST00000373703,PEF1-201,1552.548,660,935,892.548,0.5748923704774345,more_multi,Concordant,Salmon
ENST00000372348,ABL1-202,2466.341,631,5759,1835.341,0.7441554107886946,more_multi,Concordant,Salmon
ENST00000263847,OSBP-201,6875.924,5411,1585,1464.924,0.21305122046142452,more_unique,Concordant,Salmon
ENST00000316836,PNMA1-201,5215.984,5147,138,68.98400000000038,0.013225500691719985,more_unique,Concordant,Salmon
ENST00000227520,CCDC86-201,7386.345,1530,6005,5856.345,0.7928610158339476,more_multi,Concordant,Salmon
ENST00000357214,SFPQ-201,26024.663,19960,10405,6064.6630000000005,0.23303521740127817,more_unique,Concordant,Salmon
ENST00000297293,LMTK2-201,3679.461,3548,191,131.46099999999979,0.03572833086150384,more_unique,Concordant,Salmon
ENST00000324109,DNMBP-201,9912.78,4182,6295,5730.780000000001,0.5781203658307761,more_multi,Concordant,Salmon
ENST00000301067,KMT2D-201,23364.998,20667,3916,2697.9979999999996,0.11547178390513878,more_unique,Concordant,Salmon
ENST00000553612,GTF2A1-203,5701.768,4304,2132,1397.768,0.24514641774270718,more_unique,Concordant,Salmon
ENST00000257770,NT5E-201,15874.448,613,16932,15261.448,0.9613844840463114,more_multi,Concordant,Salmon
ENST00000301180,DIP2B-201,7340.942,3491,4015,3849.942,0.5244479523200156,more_multi,Concordant,Salmon
ENST00000360535,CLIP3-201,1756.749,1002,786,754.749,0.42962825082012285,more_unique,Concordant,Salmon
ENST00000372396,KDM4A-201,4327.513,2397,2138,1930.513,0.4461021838640346,more_unique,Concordant,Salmon
ENST00000273258,ARL6IP5-201,3084.668,1199,1931,1885.6680000000001,0.6113033882414575,more_multi,Concordant,Salmon
ENST00000258198,DYNC1LI2-201,8011.7,4768,3592,3243.7,0.40487037707352996,more_unique,Concordant,Salmon
ENST00000264645,CASC3-201,13210.374,1060,12875,12150.374,0.9197600310180469,more_multi,Concordant,Salmon
ENST00000230990,HBEGF-201,2500.687,1261,1384,1239.687,0.495738571040678,more_unique,Concordant,Salmon
ENST00000306726,PTPN9-201,5606.619,0,6159,5606.619,1,all_ambig_reads,Concordant,Salmon
ENST00000283195,RANBP2-201,30801.048,16746,19439,14055.047999999999,0.45631720063551084,more_unique,Concordant,Salmon
ENST00000262238,YY1-201,7466.55,4714,5659,2752.55,0.368650849455237,more_unique,Concordant,Salmon
ENST00000267116,ANKRD52-201,19585.653,16177,3813,3408.6529999999984,0.17403826157851354,more_unique,Concordant,Salmon
ENST00000265271,RBM27-201,6197.352,3297,4689,2900.352,0.46799859036569164,more_unique,Concordant,Salmon
ENST00000262030,ATP5F1B-201,39314.52,979,38965,38335.52,0.9750982588621202,more_multi,Concordant,Salmon
ENST00000360840,MRPL37-202,7899.482,0,8064,7899.482,1,all_ambig_reads,Concordant,Salmon
ENST00000311127,HEG1-201,21419.219,8037,18414,13382.219000000001,0.6247762348384411,more_multi,Concordant,Salmon
ENST00000403681,HMGA2-204,5431.771,4674,893,757.7709999999997,0.13950716994512466,more_unique,Concordant,Salmon
ENST00000257527,ADAM19-201,13514.283,6891,6953,6623.282999999999,0.49009503500851653,more_unique,Concordant,Salmon
ENST00000545606,CAND1-208,10699.938,3789,18898,6910.938,0.6458857985906087,more_multi,Concordant,Salmon
ENST00000231238,TTC1-201,4120.164,55,4403,4065.1639999999998,0.9866510168041854,more_multi,Concordant,Salmon
ENST00000002165,FUCA2-201,7780.178,5712,2206,2068.178,0.2658265659217565,more_unique,Concordant,Salmon
ENST00000239231,PANK3-201,19142.331,15558,4037,3584.3309999999983,0.18724631812081813,more_unique,Concordant,Salmon
ENST00000370768,FUBP1-203,3294.63,1087,8130,2207.63,0.6700691731696731,more_multi,Concordant,Salmon
ENST00000360943,UBE2Z-201,8778.045,156,9161,8622.045,0.9822283891230906,more_multi,Concordant,Salmon
ENST00000393784,ERGIC1-202,8217.58,744,7623,7473.58,0.909462396471954,more_multi,Concordant,Salmon
ENST00000460933,RYK-201,4535.671,0,6077,4535.671,1,all_ambig_reads,Concordant,Salmon
ENST00000370272,DR1-202,5665.17,4680,3683,985.1700000000001,0.17389945932778716,more_unique,Concordant,Salmon
ENST00000652332,PDIA4-204,12229.515,8,13315,12221.515,0.9993458448679281,more_multi,Concordant,Salmon
ENST00000511685,TENM3-204,3828.704,2404,2395,1424.7040000000002,0.3721112940566834,more_unique,Concordant,Salmon
ENST00000315475,ZNF354C-201,1747.869,1734,35,13.868999999999915,0.007934805182768226,more_unique,Concordant,Salmon
ENST00000398136,TMEM123-202,25735.733,707,28576,25028.733,0.9725284684916493,more_multi,Concordant,Salmon
ENST00000085079,EPN1-201,5009.428,1,6380,5008.428,0.9998003764102409,more_multi,Concordant,Salmon
ENST00000225298,UTP18-201,7219.501,3839,3518,3380.501,0.46824579704331365,more_unique,Concordant,Salmon
ENST00000316881,TRIM25-201,8800.216,4548,5264,4252.216,0.48319450340764364,more_unique,Concordant,Salmon
ENST00000261402,NUAK1-201,2259.78,1961,348,298.7800000000002,0.13221641044703475,more_unique,Concordant,Salmon
ENST00000256646,NOTCH2-201,33948.086,25068,11387,8880.086000000003,0.26157839944201866,more_unique,Concordant,Salmon
ENST00000397786,MED13-201,17955.188,15401,3748,2554.1879999999983,0.14225348127794588,more_unique,Concordant,Salmon
ENST00000245479,SOX9-201,5373.295,5267,194,106.29500000000007,0.01978208901614374,more_unique,Concordant,Salmon
ENST00000321617,CASKIN2-201,2529.151,463,2242,2066.151,0.8169346156081626,more_multi,Concordant,Salmon
ENST00000264380,PIKFYVE-201,6456.634,3789,3549,2667.634,0.41316171862924245,more_unique,Concordant,Salmon
ENST00000368192,ETV3-202,2730.373,2474,341,256.37300000000005,0.09389669470068743,more_unique,Concordant,Salmon
ENST00000233055,WDFY1-201,8655.296,6409,2442,2246.2960000000003,0.2595285013938287,more_unique,Concordant,Salmon
ENST00000290551,BTG2-201,1164.921,836,356,328.92100000000005,0.28235476912168295,more_unique,Concordant,Salmon
ENST00000367157,NUAK2-201,2594.427,2550,98,44.427000000000135,0.017124012354173053,more_unique,Concordant,Salmon
ENST00000366812,ACBD3-201,4734.136,4535,274,199.13600000000042,0.04206385283397021,more_unique,Concordant,Salmon
ENST00000470450,CCT8-204,398.995,20,27703,378.995,0.9498740585721626,more_multi,Discordant,Salmon
ENST00000439640,FKBP1A-205,222.259,10,22406,212.259,0.9550074462676427,more_multi,Discordant,Salmon
ENST00000380636,TMSB4X-203,156.757,108,19792,48.757000000000005,0.3110355518413851,more_unique,Discordant,Salmon
ENST00000380381,RPS6-202,332.689,261,8777,71.68900000000002,0.21548352966283832,more_unique,Discordant,Salmon
ENST00000354171,GPX4-201,129.827,0,5858,129.827,1,all_ambig_reads,Discordant,Salmon
ENST00000642480,ACTB-213,1798.434,109,466944,1689.434,0.9393917152367004,more_multi,Discordant,Salmon
ENST00000676397,ACTB-223,53.315,0,462002,53.315,1,all_ambig_reads,Discordant,Salmon
ENST00000473257,ACTB-208,4943.893,3,438239,4940.893,0.9993931907506898,more_multi,Discordant,Salmon
ENST00000462494,ACTB-206,586.23,32,452690,554.23,0.9454139160397796,more_multi,Discordant,Salmon
ENST00000432588,ACTB-204,374.009,23,257719,351.009,0.9385041536433615,more_multi,Discordant,Salmon
ENST00000592623,RPS15-210,195.311,104,20742,91.311,0.4675159105221928,more_unique,Discordant,Salmon
ENST00000533186,RPS2-214,314.586,9,45512,305.586,0.9713909709904446,more_multi,Discordant,Salmon
ENST00000533872,RPS2-215,263.543,2,67119,261.543,0.9924111055880824,more_multi,Discordant,Salmon
ENST00000411651,SUMO3-204,226.116,9,10523,217.116,0.9601974207928674,more_multi,Discordant,Salmon
ENST00000679187,ITGB1-236,185.939,4,91906,181.939,0.978487568503649,more_multi,Discordant,Salmon
ENST00000678766,ITGB1-232,242.833,0,88210,242.833,1,all_ambig_reads,Discordant,Salmon
ENST00000515676,CCT5-214,198.482,3,68088,195.482,0.9848852792696567,more_multi,Discordant,Salmon
ENST00000681392,TOP1-205,317.166,113,28763,204.166,0.6437196925269417,more_multi,Discordant,Salmon
ENST00000401609,RPL3-202,148.571,1,48039,147.571,0.9932692113534943,more_multi,Discordant,Salmon
ENST00000398970,CRK-202,4891.724,12,11445,4879.724,0.9975468771337058,more_multi,Discordant,Salmon
ENST00000534599,RPL27A-212,142.142,24,22990,118.142,0.8311547607322255,more_multi,Discordant,Salmon
ENST00000526562,RPL27A-204,415.596,9,25462,406.596,0.978344353651142,more_multi,Discordant,Salmon
ENST00000382452,WDR1-203,628.387,3,32696,625.387,0.995225871954703,more_multi,Discordant,Salmon
ENST00000396172,DDX39B-202,6842.612,0,11288,6842.612,1,all_ambig_reads,Discordant,Salmon
ENST00000375882,CSNK2B-203,3963.282,0,5977,3963.282,1,all_ambig_reads,Discordant,Salmon
ENST00000602140,RPS28-204,167.565,41,1963,126.565,0.7553188314982245,more_multi,Discordant,Salmon
ENST00000561163,MEIS2-221,190.4,73,1885,117.4,0.6165966386554622,more_multi,Discordant,Salmon
ENST00000486733,RPS4X-204,444.957,270,26796,174.957,0.3931997923394845,more_unique,Discordant,Salmon
ENST00000458591,SCFD1-203,4020.864,0,7275,4020.864,1,all_ambig_reads,Discordant,Salmon
ENST00000396861,GAPDH-205,752.872,123,218665,629.872,0.8366256149783762,more_multi,Discordant,Salmon
ENST00000466588,GAPDH-207,248.491,0,185749,248.491,1,all_ambig_reads,Discordant,Salmon
ENST00000619601,GAPDH-211,3468.405,4,186805,3464.405,0.9988467321434492,more_multi,Discordant,Salmon
ENST00000582746,EIF4A1-224,214.426,29,73156,185.426,0.8647552069245334,more_multi,Discordant,Salmon
ENST00000456319,CALM2-204,221.556,9,44720,212.556,0.959378215891242,more_multi,Discordant,Salmon
ENST00000490335,RPL10A-205,183.444,52,12246,131.444,0.7165347462985979,more_multi,Discordant,Salmon
ENST00000370562,RPS21-202,149.299,90,3758,59.29900000000001,0.39718283444631247,more_unique,Discordant,Salmon
ENST00000495843,RPS27A-210,250.275,61,34700,189.275,0.7562681050844071,more_multi,Discordant,Salmon
ENST00000374315,SELENON-203,6606.207,0,7911,6606.207,1,all_ambig_reads,Discordant,Salmon
ENST00000507980,RPS23-204,307.43,46,30397,261.43,0.8503724425072374,more_multi,Discordant,Salmon
ENST00000464888,HMGN2-204,131.797,4,6784,127.797,0.9696502955302473,more_multi,Discordant,Salmon
ENST00000293880,SSRP1-202,391.459,226,22776,165.459,0.42267261705568143,more_unique,Discordant,Salmon
ENST00000678061,ANXA2-242,321.456,0,108053,321.456,1,all_ambig_reads,Discordant,Salmon
ENST00000395956,YWHAZ-205,473.959,21,54636,452.959,0.9556923700151279,more_multi,Discordant,Salmon
ENST00000331523,EEF1A1-203,339.742,23,377509,316.742,0.9323015700148937,more_multi,Discordant,Salmon
ENST00000260379,RPLP1-201,39976.863,1385,46809,38591.863,0.9653549604429943,more_multi,Discordant,Salmon
ENST00000423828,TMBIM6-203,136.653,0,48911,136.653,1,all_ambig_reads,Discordant,Salmon
ENST00000604929,TUBB4B-202,457.221,142,33290,315.221,0.6894280883861414,more_multi,Discordant,Salmon
ENST00000319622,PKM-201,206.02,1,135650,205.02,0.9951461023201631,more_multi,Discordant,Salmon
ENST00000389093,PKM-203,393.349,3,133273,390.349,0.9923731851358463,more_multi,Discordant,Salmon
ENST00000567118,PKM-218,215.283,19,130778,196.283,0.9117440764017596,more_multi,Discordant,Salmon
ENST00000544844,TRMT112-206,4314.237,0,5211,4314.237,1,all_ambig_reads,Discordant,Salmon
ENST00000549078,KRT18-206,289.784,89,47661,200.784,0.6928746928746928,more_multi,Discordant,Salmon
ENST00000577407,RPL23-207,859.358,19,29831,840.358,0.9778904717242407,more_multi,Discordant,Salmon
ENST00000251453,RPS16-201,20615.677,110,22282,20505.677,0.994664254780476,more_multi,Discordant,Salmon
ENST00000552564,ITGA5-211,126.729,21,8730,105.729,0.8342920720592761,more_multi,Discordant,Salmon
ENST00000262746,PRDX1-201,302.829,86,16688,216.829,0.716011346337372,more_multi,Discordant,Salmon
ENST00000464595,RPL24-202,375.019,111,21776,264.019,0.704014996573507,more_multi,Discordant,Salmon
ENST00000488288,RPL24-205,334.594,287,5782,47.593999999999994,0.1422440330669408,more_unique,Discordant,Salmon
ENST00000358888,RPL41-201,362.087,62,35550,300.087,0.828770433625068,more_multi,Discordant,Salmon
ENST00000494593,GSTP1-205,167.02,89,6511,78.02000000000001,0.4671296850676566,more_unique,Discordant,Salmon
ENST00000484616,RPS12-202,424.957,216,15754,208.957,0.49171327922589814,more_unique,Discordant,Salmon
ENST00000261772,AARS1-201,7128.57,0,9002,7128.57,1,all_ambig_reads,Discordant,Salmon
ENST00000441946,PSME3-202,130.703,0,21464,130.703,1,all_ambig_reads,Discordant,Salmon
ENST00000593262,RPL27-208,280.432,168,16722,112.43200000000002,0.4009242882409996,more_unique,Discordant,Salmon
ENST00000405636,TOMM40-202,7029.874,0,11846,7029.874,1,all_ambig_reads,Discordant,Salmon
ENST00000526248,RPS3-206,0,0,44190,0,0,NA,Discordant,Salmon
ENST00000679106,RPL13A-222,160.024,13,47978,147.024,0.9187621856721492,more_multi,Discordant,Salmon
ENST00000679006,NPM1-231,220.803,20,87945,200.803,0.9094215205409347,more_multi,Discordant,Salmon
ENST00000518587,NPM1-205,331.898,57,103587,274.898,0.8282604896685126,more_multi,Discordant,Salmon
ENST00000510710,COL1A1-212,293.928,99,14973,194.928,0.6631828202825182,more_multi,Discordant,Salmon
ENST00000296503,HMGB2-201,5269.084,75,16679,5194.084,0.9857660268843693,more_multi,Discordant,Salmon
ENST00000438704,HMGB2-202,8417.662,0,14696,8417.662,1,all_ambig_reads,Discordant,Salmon
ENST00000452673,CANX-202,4002.405,0,82650,4002.405,1,all_ambig_reads,Discordant,Salmon
ENST00000302907,RPS9-201,0,0,14456,0,0,NA,Discordant,Salmon
ENST00000680316,HSP90B1-218,313.266,0,71946,313.266,1,all_ambig_reads,Discordant,Salmon
ENST00000358528,CSDE1-203,165.406,3,39285,162.406,0.9818628102970872,more_multi,Discordant,Salmon
ENST00000369373,NBPF20-201,564.193,0,55625,564.193,1,all_ambig_reads,Discordant,Salmon
ENST00000553205,RPL6-212,136.7,104,19068,32.69999999999999,0.23920994879297727,more_unique,Discordant,Salmon
ENST00000369158,H3C14-201,18252.372,8337,12009,9915.372,0.5432374488093931,more_multi,Discordant,Salmon
ENST00000470268,SF3B1-208,195.783,6,31656,189.783,0.9693538254087434,more_multi,Discordant,Salmon
ENST00000345042,HSPD1-201,242.757,2,64163,240.757,0.9917613086337366,more_multi,Discordant,Salmon
ENST00000533498,RPL38-206,654.119,115,20151,539.119,0.8241910111157145,more_multi,Discordant,Salmon
ENST00000278756,APLP2-202,165.379,4,24743,161.379,0.9758131322598396,more_multi,Discordant,Salmon
ENST00000536769,UBC-205,379.993,109,48133,270.993,0.7131526107059867,more_multi,Discordant,Salmon
ENST00000392396,TFRC-202,638.2,22,24240,616.2,0.9655280476339706,more_multi,Discordant,Salmon
ENST00000574671,ACTG1-206,136.255,16,99398,120.255,0.8825731165828777,more_multi,Discordant,Salmon
ENST00000331483,P4HB-201,11825.681,0,25246,11825.681,1,all_ambig_reads,Discordant,Salmon
ENST00000368259,CCT3-204,251.89,2,23852,249.89,0.9920600262019136,more_multi,Discordant,Salmon
ENST00000676972,NDUFS2-224,4194.084,0,4352,4194.084,1,all_ambig_reads,Discordant,Salmon
ENST00000481928,PTMA-212,184.811,72,51391,112.811,0.61041280010389,more_multi,Discordant,Salmon
ENST00000360051,SEPTIN2-201,267.647,4,30384,263.647,0.9850549417703168,more_multi,Discordant,Salmon
ENST00000402092,SEPTIN2-206,566.245,0,30194,566.245,1,all_ambig_reads,Discordant,Salmon
ENST00000444376,HNRNPU-205,298.51,0,77321,298.51,1,all_ambig_reads,Discordant,Salmon
ENST00000436459,EEF1A1P5-201,150.287,7,287439,143.287,0.9534224517090634,more_multi,Discordant,Salmon
ENST00000615959,MIR3648-1-201,24090.53,23755,989,335.52999999999884,0.013927879544368632,more_unique,Discordant,Salmon
ENST00000631211,FP671120.6-201,2876.431,415,2491,2461.431,0.8557239857309283,more_multi,Discordant,Salmon
ENST00000666782,MIR663AHG-312,7643,3579,4064,4064,0.5317283789088054,more_multi,Discordant,Salmon
ENST00000638356,AD000090.1-201,34393.767,34284,702,109.76699999999983,0.0031914794328867734,more_unique,Discordant,Salmon
ENST00000448136,SNHG16-201,29.462,0,23367,29.462,1,all_ambig_reads,Discordant,Salmon
ENST00000365328,7SK.1-201,2641.926,20,565746,2621.926,0.9924297652545908,more_multi,Discordant,Salmon
ENST00000322805,NA,0,0,21464,0,0,NA,HISAT2,Salmon
ENST00000421473,NA,0,0,132879,0,0,NA,HISAT2,Salmon
ENST00000422674,NA,0,0,132788,0,0,NA,HISAT2,Salmon
ENST00000400530,NA,54.625,0,120375,54.625,1,all_ambig_reads,HISAT2,Salmon
ENST00000529421,TPT1-210,151.463,0,33722,151.463,1,all_ambig_reads,HISAT2,Salmon
ENST00000380633,TMSB4X-201,99.218,1,16400,98.218,0.9899211836561914,more_multi,HISAT2,Salmon
ENST00000675515,ACTB-220,5.85,1,466458,4.85,0.829059829059829,more_multi,HISAT2,Salmon
ENST00000425660,ACTB-203,10.463,0,454601,10.463,1,all_ambig_reads,HISAT2,Salmon
ENST00000493945,ACTB-212,0,0,314007,0,0,NA,HISAT2,Salmon
ENST00000617249,PDIA6-208,0,0,24654,0,0,NA,HISAT2,Salmon
ENST00000540494,PDIA6-207,83.663,2,24612,81.663,0.9760945698815486,more_multi,HISAT2,Salmon
ENST00000488427,ITGB1-214,0,0,94228,0,0,NA,HISAT2,Salmon
ENST00000676895,ITGB1-223,77.935,5,90812,72.935,0.9358439725412202,more_multi,HISAT2,Salmon
ENST00000344624,DROSHA-201,0,0,18869,0,0,NA,HISAT2,Salmon
ENST00000502553,TARS1-204,0,0,26432,0,0,NA,HISAT2,Salmon
ENST00000507716,TARS1-209,0,0,25985,0,0,NA,HISAT2,Salmon
ENST00000376263,HNRNPK-204,0,0,48606,0,0,NA,HISAT2,Salmon
ENST00000412359,BUB1B-202,0,0,9153,0,0,NA,HISAT2,Salmon
ENST00000647408,ENO1-216,42.697,2,94118,40.697,0.9531583015200131,more_multi,HISAT2,Salmon
ENST00000508595,RPL9-207,18.107,1,41689,17.107,0.9447727398243773,more_multi,HISAT2,Salmon
ENST00000492719,GAPDH-209,5.006,2,109652,3.0060000000000002,0.6004794246903715,more_multi,HISAT2,Salmon
ENST00000358075,MAGT1-201,96.291,0,5631,96.291,1,all_ambig_reads,HISAT2,Salmon
ENST00000674977,POLR2A-210,0,0,20160,0,0,NA,HISAT2,Salmon
ENST00000380935,ERBIN-202,0,0,36137,0,0,NA,HISAT2,Salmon
ENST00000591254,TRIR-204,57.839,9,7482,48.839,0.8443956499939487,more_multi,HISAT2,Salmon
ENST00000464218,RPS10-202,6.971,1,28922,5.971,0.856548558313011,more_multi,HISAT2,Salmon
ENST00000655450,CALM2-211,14.353,1,44949,13.353,0.9303281543928099,more_multi,HISAT2,Salmon
ENST00000400259,CDC42-203,38.867,1,24148,37.867,0.974271232665243,more_multi,HISAT2,Salmon
ENST00000380876,EIF3CL-201,0,0,37702,0,0,NA,HISAT2,Salmon
ENST00000680272,HSPA5-207,0,0,48073,0,0,NA,HISAT2,Salmon
ENST00000396467,RPL7-204,96.034,46,54750,50.034000000000006,0.5210029781119188,more_multi,HISAT2,Salmon
ENST00000354558,CKAP5-202,0,0,34033,0,0,NA,HISAT2,Salmon
ENST00000630827,HNRNPDL-210,25.656,0,19051,25.656,1,all_ambig_reads,HISAT2,Salmon
ENST00000678200,RHOA-209,0,0,46356,0,0,NA,HISAT2,Salmon
ENST00000630804,SPTAN1-222,0,0,42516,0,0,NA,HISAT2,Salmon
ENST00000677968,ANXA2-241,0,0,108631,0,0,NA,HISAT2,Salmon
ENST00000558558,ANXA2-213,52.571,2,108873,50.571,0.9619562115995511,more_multi,HISAT2,Salmon
ENST00000559113,ANXA2-217,28.567,2,93638,26.567,0.9299891483179893,more_multi,HISAT2,Salmon
ENST00000559956,ANXA2-227,0,0,107855,0,0,NA,HISAT2,Salmon
ENST00000678870,ANXA2-245,105.153,0,108435,105.153,1,all_ambig_reads,HISAT2,Salmon
ENST00000679109,ANXA2-246,0,0,108872,0,0,NA,HISAT2,Salmon
ENST00000559818,ANXA2-226,28.353,2,108886,26.353,0.9294607272599019,more_multi,HISAT2,Salmon
ENST00000558347,TPM1-212,14.454,0,22317,14.454,1,all_ambig_reads,HISAT2,Salmon
ENST00000610817,FLNA-218,0,0,109717,0,0,NA,HISAT2,Salmon
ENST00000479017,RPL29-204,96.656,1,27317,95.656,0.9896540307896043,more_multi,HISAT2,Salmon
ENST00000455918,EEF1A1-206,90.509,14,374441,76.509,0.84531925001933506,more_multi,HISAT2,Salmon
ENST00000678702,EEF1A1-221,109.831,0,374439,109.831,1,all_ambig_reads,HISAT2,Salmon
ENST00000678041,EEF1A1-217,0,0,217201,0,0,NA,HISAT2,Salmon
ENST00000415930,GPI-202,48.872,4,27221,44.872,0.9181535439515469,more_multi,HISAT2,Salmon
ENST00000547765,TUBA1B-204,37.348,1,183428,36.348,0.9732248045410732,more_multi,HISAT2,Salmon
ENST00000550367,TUBA1B-206,3.14,1,74149,2.14,0.6815286624203821,more_multi,HISAT2,Salmon
ENST00000552448,TUBA1C-209,8.351,1,152010,7.351000000000001,0.8802538618129565,more_multi,HISAT2,Salmon
ENST00000489841,MCM7-210,0,0,14428,0,0,NA,HISAT2,Salmon
ENST00000546897,KRT8-205,138.093,3,54504,135.093,0.9782755099824032,more_multi,HISAT2,Salmon
ENST00000435347,LASP1-204,17.237,1,33469,16.237,0.9419852642571213,more_multi,HISAT2,Salmon
ENST00000582193,RPL19-205,3.788,1,71952,2.788,0.7360084477296727,more_multi,HISAT2,Salmon
ENST00000599539,RPS16-204,11.365,5,14259,6.365,0.5600527936647602,more_multi,HISAT2,Salmon
ENST00000527344,CFL1-206,67.255,4,49914,63.254999999999995,0.9405248680395509,more_multi,HISAT2,Salmon
ENST00000524553,CFL1-202,17.864,2,42045,15.864,0.8880429914912673,more_multi,HISAT2,Salmon
ENST00000436759,PLEC-208,0,0,45874,0,0,NA,HISAT2,Salmon
